# 被过滤掉的主题/行业指数变体（共 2689 个）
# 全收益/币种/规模口径/企业属性/港股/三板/策略变体，回测会污染对比

    930756.CSI  |  环保USD  |  主题指数
    930757.CSI  |  环保USD(CNH)  |  主题指数
    H20835.CSI  |  环保专利全收益  |  主题指数
    H20371.CSI  |  环境治理全收益  |  主题指数
    H20001.CSI  |  环渤海全收益  |  主题指数
931776CNY01.CSI  |  生物育种全收益  |  主题指数
931845CNY01.CSI  |  生猪产业全收益  |  主题指数
    H20705.CSI  |  电商数据全收益  |  主题指数
    921461.CSI  |  电子50全收益  |  主题指数
    921483.CSI  |  电子科技50全收益  |  主题指数
    H20190.CSI  |  电子设备全收益  |  主题指数
931946CNY010.CSI  |  畜牧养殖全收益  |  主题指数
931946CNY020.CSI  |  畜牧养殖净收益  |  主题指数
931992CNY01.CSI  |  疫苗生物全收益  |  主题指数
931772CNY01.CSI  |  碳中和60全收益  |  主题指数
931834CNY010.CSI  |  福建100全收益  |  主题指数
931834CNY020.CSI  |  福建100净收益  |  主题指数
    H20703.CSI  |  福建50全收益  |  主题指数
950180CNY010.CSI  |  科创AI全收益  |  主题指数
950180CNY020.CSI  |  科创AI净收益  |  主题指数
000691CNY010.CSI  |  科创ESG全收益  |  主题指数
950357CNY010.CSI  |  科创专精特新全收益  |  主题指数
000682CNY01.CSI  |  科创信息全收益  |  主题指数
932456CNY010.CSI  |  科创创业AI全收益  |  主题指数
932545CNY010.CSI  |  科创创业创新药全收益  |  主题指数
932553CNY010.CSI  |  科创创业医疗器械全收益  |  主题指数
932448CNY010.CSI  |  科创创业半导体全收益  |  主题指数
932461CNY010.CSI  |  科创创业新能源全收益  |  主题指数
932438CNY010.CSI  |  科创创业机器人全收益  |  主题指数
932391CNY010.CSI  |  科创创业生物医药全收益  |  主题指数
950255CNY010.CSI  |  科创医疗全收益  |  主题指数
950255CNY020.CSI  |  科创医疗净收益  |  主题指数
950125CNY010.CSI  |  科创半导体材料设备全收益  |  主题指数
950125CNY020.CSI  |  科创半导体材料设备净收益  |  主题指数
000692CNY01.CSI  |  科创新能全收益  |  主题指数
000692CNY02.CSI  |  科创新能净收益  |  主题指数
950161CNY010.CSI  |  科创新药全收益  |  主题指数
950161CNY020.CSI  |  科创新药净收益  |  主题指数
000693CNY01.CSI  |  科创机械全收益  |  主题指数
000693CNY02.CSI  |  科创机械净收益  |  主题指数
000689CNY01.CSI  |  科创材料全收益  |  主题指数
000689CNY02.CSI  |  科创材料净收益  |  主题指数
    950363.CSI  |  科创民企  |  主题指数
950363CNY010.CSI  |  科创民企全收益  |  主题指数
000683CNY01.CSI  |  科创生物全收益  |  主题指数
000683CNY02.CSI  |  科创生物净收益  |  主题指数
000685CNY01.CSI  |  科创芯片全收益  |  主题指数
000685CNY02.CSI  |  科创芯片净收益  |  主题指数
950162CNY010.CSI  |  科创芯片设计全收益  |  主题指数
950162CNY020.CSI  |  科创芯片设计净收益  |  主题指数
950332CNY010.CSI  |  科创计算机全收益  |  主题指数
000687CNY01.CSI  |  科创高装全收益  |  主题指数
000687CNY02.CSI  |  科创高装净收益  |  主题指数
000697CNY01.CSI  |  科大湾区全收益  |  主题指数
000697CNY02.CSI  |  科大湾区净收益  |  主题指数
    H21187.CSI  |  科技100全收益  |  主题指数
    921380.CSI  |  科技50全收益  |  主题指数
    H20318.CSI  |  科技传媒通信150全收益  |  主题指数
    921447.CSI  |  科技先锋全收益  |  主题指数
    H21087.CSI  |  科技龙头全收益  |  主题指数
000695CNY01.CSI  |  科长三角全收益  |  主题指数
000695CNY02.CSI  |  科长三角净收益  |  主题指数
    H20320.CSI  |  移动互联全收益  |  主题指数
    H20598.CSI  |  稀土产业全收益  |  主题指数
    H20875.CSI  |  空天一体全收益  |  主题指数
    H21058.CSI  |  竞争优势全收益  |  主题指数
    H20531.CSI  |  精工制造全收益  |  主题指数
931669USD210.CSI  |  精选市场生物科技(全)  |  主题指数
931669CNY210.CSI  |  精选市场生物科技(全)CNY  |  主题指数
931669HKD210.CSI  |  精选市场生物科技(全)HKD  |  主题指数
931669CNY200.CSI  |  精选市场生物科技CNY  |  主题指数
931669HKD200.CSI  |  精选市场生物科技HKD  |  主题指数
931921USD210.CSI  |  精选市场电动车(全)  |  主题指数
931921CNY210.CSI  |  精选市场电动车(全)CNY  |  主题指数
931921HKD210.CSI  |  精选市场电动车(全)HKD  |  主题指数
931921CNY200.CSI  |  精选市场电动车CNY  |  主题指数
931921HKD200.CSI  |  精选市场电动车HKD  |  主题指数
931657USD210.CSI  |  精选市场算力(全)  |  主题指数
931657CNY210.CSI  |  精选市场算力(全)CNY  |  主题指数
931657HKD210.CSI  |  精选市场算力(全)HKD  |  主题指数
931657CNY200.CSI  |  精选市场算力CNY  |  主题指数
931657HKD200.CSI  |  精选市场算力HKD  |  主题指数
931493CNY210.CSI  |  精选市场金矿(全)  |  主题指数
931493HKD210.CSI  |  精选市场金矿(全)HKD  |  主题指数
931493USD210.CSI  |  精选市场金矿(全)USD  |  主题指数
931493HKD200.CSI  |  精选市场金矿HKD  |  主题指数
931493USD200.CSI  |  精选市场金矿USD  |  主题指数
    H30073.CSI  |  红利回报  |  主题指数
    H20073.CSI  |  红利回报全收益  |  主题指数
    921480.CSI  |  线上消费全收益  |  主题指数
    H00813.CSI  |  细分化工全收益  |  主题指数
    H00814.CSI  |  细分医药全收益  |  主题指数
    H00816.CSI  |  细分地产全收益  |  主题指数
    H00811.CSI  |  细分有色全收益  |  主题指数
    H00812.CSI  |  细分机械全收益  |  主题指数
    H00818.CSI  |  细分金融全收益  |  主题指数
    H00815.CSI  |  细分食品全收益  |  主题指数
    H00860.CSI  |  结构调整全收益  |  主题指数
    931168.CSI  |  绿色价值100  |  主题指数
    H21168.CSI  |  绿色价值100全收益  |  主题指数
    H30139.CSI  |  绿色城镇  |  主题指数
    H20139.CSI  |  绿色城镇全收益  |  主题指数
    H20956.CSI  |  绿色投资全收益  |  主题指数
931800CNY01.CSI  |  绿色生态全收益  |  主题指数
931851CNY01.CSI  |  绿色电力50全收益  |  主题指数
931733CNY01.CSI  |  绿色能源全收益  |  主题指数
    H21037.CSI  |  绿色领先全收益  |  主题指数
    931726.CSI  |  网络安全  |  主题指数
931726CNY01.CSI  |  网络安全全收益  |  主题指数
    H21006.CSI  |  老年消费全收益  |  主题指数
    H20172.CSI  |  耐用服装全收益  |  主题指数
    H21057.CSI  |  股权激励全收益  |  主题指数
931826CNY01.CSI  |  自主创新全收益  |  主题指数
932536CNY010.CSI  |  航运发展全收益  |  主题指数
    H01055.CSI  |  船舶产业全收益  |  主题指数
    H20765.CSI  |  艾瑞中国互联(全)USD  |  主题指数
    H20764.CSI  |  艾瑞中国互联网(全)  |  主题指数
    930765.CSI  |  艾瑞中国互联网(美元)  |  主题指数
    H20007.CSI  |  芯片产业全收益  |  主题指数
932040CNY010.CSI  |  芯片设计全收益  |  主题指数
932057CNY01.CSI  |  苏州创新50全收益  |  主题指数
931857CNY01.CSI  |  苏州制造100全收益  |  主题指数
932263CNY210.CSI  |  苏州园区(全)  |  主题指数
932263CNY220.CSI  |  苏州园区(净)  |  主题指数
931858CNY01.CSI  |  苏州综指(全)  |  主题指数
    921478.CSI  |  苏州绿色发展全收益  |  主题指数
    931559.CSI  |  苏银理财长三角  |  主题指数
931559CNY01.CSI  |  苏银理财长三角全收益  |  主题指数
931557CNY01.CSI  |  苏锡常指全收益  |  主题指数
    H20699.CSI  |  萧何重组全收益  |  主题指数
    931123.CSI  |  蓝天环境改善(人民币)  |  主题指数
    H21123.CSI  |  蓝天环境改善(全)  |  主题指数
    H21126.CSI  |  蓝天环境改善(全)EUR  |  主题指数
    H21124.CSI  |  蓝天环境改善(全)HKD  |  主题指数
    H21125.CSI  |  蓝天环境改善(全)USD  |  主题指数
    931124.CSI  |  蓝天环境改善(港元)  |  主题指数
    931125.CSI  |  蓝天环境改善(美元)  |  主题指数
    H21020.CSI  |  装配建筑全收益  |  主题指数
    H20005.CSI  |  西部开发全收益  |  主题指数
932067CNY010.CSI  |  计算机行业精选全收益  |  主题指数
    H21169.CSI  |  证券30全收益  |  主题指数
    921412.CSI  |  证券公司30全收益  |  主题指数
931253CNY010.CSI  |  证券时报ESG百强全收益  |  主题指数
    931687.CSI  |  证券时报价值100  |  主题指数
931687CNY01.CSI  |  证券时报价值100全收益  |  主题指数
    931243.CSI  |  诚通央企ESG  |  主题指数
931243CNY01.CSI  |  诚通央企ESG全收益  |  主题指数
    H20769.CSI  |  财富100全收益  |  主题指数
    H20770.CSI  |  财富188全收益  |  主题指数
    H21065.CSI  |  财通浙30全收益  |  主题指数
    H00048.CSI  |  责任指收  |  主题指数
    H20169.CSI  |  资本品全收益  |  主题指数
    H00092.CSI  |  资源50全收益  |  主题指数
    H00801.CSI  |  资源80全收益  |  主题指数
    H20532.CSI  |  资源优选全收益  |  主题指数
    H20202.CSI  |  软件指数全收益  |  主题指数
    H21144.CSI  |  通信技术全收益  |  主题指数
931271CNY010.CSI  |  通信设备主题全收益  |  主题指数
    H21160.CSI  |  通信设备全收益  |  主题指数
932065CNY010.CSI  |  通信设备电信运营服务精选全收益  |  主题指数
931855CNY010.CSI  |  通用航空全收益  |  主题指数
931682CNY01.CSI  |  酒主题全收益  |  主题指数
    H20852.CSI  |  量子通信全收益  |  主题指数
932074CNY01.CSI  |  金司南气候友好全收益  |  主题指数
    H00992.CSI  |  金融地产全收益  |  主题指数
    H20986.CSI  |  金融科技全收益  |  主题指数
    H00975.CSI  |  钱江30全收益  |  主题指数
931944CNY01.CSI  |  银保主题全收益  |  主题指数
    H20779.CSI  |  银商领先全收益  |  主题指数
    H00959.CSI  |  银河99全收益  |  主题指数
    H20739.CSI  |  银策100全收益  |  主题指数
    H20730.CSI  |  银策消费全收益  |  主题指数
    H30002.CSI  |  长三角  |  主题指数
    H20002.CSI  |  长三角全收益  |  主题指数
    931171.CSI  |  长三角指  |  主题指数
    H21171.CSI  |  长三角指全收益  |  主题指数
    932423.CSI  |  长三角数字经济  |  主题指数
932423CNY010.CSI  |  长三角数字经济全收益  |  主题指数
    931234.CSI  |  长三角示范区50  |  主题指数
931234CNY01.CSI  |  长三角示范区50全收益  |  主题指数
    932460.CSI  |  长三角科技领先  |  主题指数
932460CNY010.CSI  |  长三角科技领先全收益  |  主题指数
    932223.CSI  |  长三角绿色50  |  主题指数
932223CNY010.CSI  |  长三角绿色50全收益  |  主题指数
932068CNY01.CSI  |  长寿经济全收益  |  主题指数
931554CNY01.CSI  |  长江保护(全)  |  主题指数
931554HKD01.CSI  |  长江保护(全)HKD  |  主题指数
931554HKD00.CSI  |  长江保护HKD  |  主题指数
    H20759.CSI  |  雪球100全收益  |  主题指数
    H20760.CSI  |  雪球智选全收益  |  主题指数
    H20762.CSI  |  雪球精选全收益  |  主题指数
    H00064.CSI  |  非周期全收益  |  主题指数
    930613.CSI  |  非周民企  |  主题指数
    H20613.CSI  |  非周民企全收益  |  主题指数
    H01102.CSI  |  非港内地全收益  |  主题指数
    H11112.CSI  |  非港内地美元  |  主题指数
    H01112.CSI  |  非港内地美元全收益  |  主题指数
    H00996.CSI  |  领先行业全收益  |  主题指数
931672CNY01.CSI  |  风电产业全收益  |  主题指数
931728CNY01.CSI  |  食品主题全收益  |  主题指数
    H20176.CSI  |  食药零售全收益  |  主题指数
    932587.CSI  |  香港AI  |  主题指数
932587HKD210.CSI  |  香港AI(全)  |  主题指数
932587CNY210.CSI  |  香港AI(全)CNY  |  主题指数
932041HKD220.CSI  |  香港AI(净)  |  主题指数
932041CNY220.CSI  |  香港AI(净)CNY  |  主题指数
932587CNY200.CSI  |  香港AICNY  |  主题指数
932587CNY100.CSI  |  香港AI人民币中间价  |  主题指数
932587CNY110.CSI  |  香港AI人民币中间价(全)  |  主题指数
932041CNY120.CSI  |  香港AI人民币中间价(净)  |  主题指数
    H11120.CSI  |  香港中盘精选  |  主题指数
    H01120.CSI  |  香港中盘精选全收益  |  主题指数
    930876.CSI  |  香港彩娱  |  主题指数
    H20876.CSI  |  香港彩娱(全)  |  主题指数
    H20877.CSI  |  香港彩娱(全)CNY  |  主题指数
    930877.CSI  |  香港彩娱CNY  |  主题指数
    930945.CSI  |  香港新股  |  主题指数
    H20945.CSI  |  香港新股(全)  |  主题指数
    H20946.CSI  |  香港新股(全)CNY  |  主题指数
    930946.CSI  |  香港新股CNY  |  主题指数
    931019.CSI  |  香港汽车  |  主题指数
931019HKD210.CSI  |  香港汽车(全)  |  主题指数
931019CNY210.CSI  |  香港汽车(全)CNY  |  主题指数
931019CNY200.CSI  |  香港汽车CNY  |  主题指数
931019CNY100.CSI  |  香港汽车人民币中间价  |  主题指数
931019CNY110.CSI  |  香港汽车人民币中间价(全)  |  主题指数
    930709.CSI  |  香港证券  |  主题指数
    H20710.CSI  |  香港证券(全)CNY  |  主题指数
    930710.CSI  |  香港证券CNY  |  主题指数
    H20709.CSI  |  香港证券全收益  |  主题指数
    H00097.CSI  |  高端装备全收益  |  主题指数
932044CNY010.CSI  |  高端装备科技全收益  |  主题指数
932044CNY020.CSI  |  高端装备科技净收益  |  主题指数
932025CNY01.CSI  |  高端造50全收益  |  主题指数
932024CNY01.CSI  |  高端造50策略全收益  |  主题指数
    921521.CSI  |  高装细分50全收益  |  主题指数
    H20536.CSI  |  高铁产业全收益  |  主题指数
932265CNY010.CSI  |  黄金股票全收益  |  主题指数
932265CNY020.CSI  |  黄金股票净收益  |  主题指数
    H20619.CSI  |  黄金采掘全收益  |  主题指数
931803CNY01.CSI  |  龙头核心竞争力50全收益  |  主题指数
    H30446.CSI  |  1000信息  |  行业指数
    H20446.CSI  |  1000信息全收益  |  行业指数
    H30448.CSI  |  1000公用  |  行业指数
    H20448.CSI  |  1000公用全收益  |  行业指数
    H30444.CSI  |  1000医药  |  行业指数
    H20444.CSI  |  1000医药全收益  |  行业指数
    H30442.CSI  |  1000可选  |  行业指数
    H20442.CSI  |  1000可选全收益  |  行业指数
    H30441.CSI  |  1000工业  |  行业指数
    H20441.CSI  |  1000工业全收益  |  行业指数
    H30440.CSI  |  1000材料  |  行业指数
    H20440.CSI  |  1000材料全收益  |  行业指数
    H30443.CSI  |  1000消费  |  行业指数
    H20443.CSI  |  1000消费全收益  |  行业指数
    H30439.CSI  |  1000能源  |  行业指数
    H20439.CSI  |  1000能源全收益  |  行业指数
    H30447.CSI  |  1000通信  |  行业指数
    H20447.CSI  |  1000通信全收益  |  行业指数
    H30445.CSI  |  1000金融  |  行业指数
    H20445.CSI  |  1000金融全收益  |  行业指数
    H50008.CSI  |  180信息  |  行业指数
    H40008.CSI  |  180信息全收益  |  行业指数
    H50010.CSI  |  180公用  |  行业指数
    H40010.CSI  |  180公用全收益  |  行业指数
    H50006.CSI  |  180医药  |  行业指数
    H40006.CSI  |  180医药全收益  |  行业指数
    H50004.CSI  |  180可选  |  行业指数
    H40004.CSI  |  180可选全收益  |  行业指数
    H50003.CSI  |  180工业  |  行业指数
    H40003.CSI  |  180工业全收益  |  行业指数
    H50002.CSI  |  180材料  |  行业指数
    H40002.CSI  |  180材料全收益  |  行业指数
    H50005.CSI  |  180消费  |  行业指数
    H40005.CSI  |  180消费全收益  |  行业指数
    H50001.CSI  |  180能源  |  行业指数
    H40001.CSI  |  180能源全收益  |  行业指数
    H50009.CSI  |  180通信  |  行业指数
    H40009.CSI  |  180通信全收益  |  行业指数
    H00018.CSI  |  180金收  |  行业指数
    950215.CSI  |  180金融行业  |  行业指数
950215CNY01.CSI  |  180金融行业全收益  |  行业指数
    000915.CSI  |  300信息  |  行业指数
    000917.CSI  |  300公用  |  行业指数
    000911.CSI  |  300可选  |  行业指数
    000952.CSI  |  300地产  |  行业指数
    H00952.CSI  |  300地收  |  行业指数
    000910.CSI  |  300工业  |  行业指数
    H30034.CSI  |  300有色  |  行业指数
    H20034.CSI  |  300有色全收益  |  行业指数
    000909.CSI  |  300材料  |  行业指数
    000912.CSI  |  300消费  |  行业指数
    000908.CSI  |  300能源  |  行业指数
    H00908.CSI  |  300能源全收益  |  行业指数
    000957.CSI  |  300运输  |  行业指数
    H00957.CSI  |  300运输全收益  |  行业指数
    000916.CSI  |  300通信  |  行业指数
    H00916.CSI  |  300通信全收益  |  行业指数
    931821.CSI  |  300金融行业  |  行业指数
931821CNY010.CSI  |  300金融行业全收益  |  行业指数
    H00951.CSI  |  300银收  |  行业指数
    000951.CSI  |  300银行  |  行业指数
    H00111.CSI  |  380信息全收益  |  行业指数
    H00113.CSI  |  380公用全收益  |  行业指数
    H00109.CSI  |  380医药全收益  |  行业指数
    H00107.CSI  |  380可选全收益  |  行业指数
    950216.CSI  |  380地产  |  行业指数
950216CNY01.CSI  |  380地产全收益  |  行业指数
    H00106.CSI  |  380工业全收益  |  行业指数
    H00105.CSI  |  380材料全收益  |  行业指数
    H00108.CSI  |  380消费全收益  |  行业指数
    H00104.CSI  |  380能源全收益  |  行业指数
    H00112.CSI  |  380通信全收益  |  行业指数
    H00110.CSI  |  380金融全收益  |  行业指数
    930686.CSI  |  500一般零售  |  行业指数
    H20686.CSI  |  500一般零售全收益  |  行业指数
    930675.CSI  |  500传媒  |  行业指数
    H20675.CSI  |  500传媒全收益  |  行业指数
    H30257.CSI  |  500信息  |  行业指数
    H20257.CSI  |  500信息全收益  |  行业指数
    H30259.CSI  |  500公用  |  行业指数
    H20259.CSI  |  500公用全收益  |  行业指数
    930695.CSI  |  500农牧渔  |  行业指数
    H20695.CSI  |  500农牧渔全收益  |  行业指数
    930692.CSI  |  500化学制品  |  行业指数
    H20692.CSI  |  500化学制品全收益  |  行业指数
    930691.CSI  |  500化学药  |  行业指数
    H20691.CSI  |  500化学药全收益  |  行业指数
    H30255.CSI  |  500医药  |  行业指数
    930681.CSI  |  500医药(二级)  |  行业指数
    H20681.CSI  |  500医药(二级)全收益  |  行业指数
    H20255.CSI  |  500医药全收益  |  行业指数
    H30251.CSI  |  500原料  |  行业指数
    H20251.CSI  |  500原料全收益  |  行业指数
    H30253.CSI  |  500可选  |  行业指数
    H20253.CSI  |  500可选全收益  |  行业指数
    930670.CSI  |  500商业  |  行业指数
    H20670.CSI  |  500商业全收益  |  行业指数
    930673.CSI  |  500地产  |  行业指数
    H20673.CSI  |  500地产全收益  |  行业指数
    930688.CSI  |  500家用电器  |  行业指数
    H20688.CSI  |  500家用电器全收益  |  行业指数
    H30252.CSI  |  500工业  |  行业指数
    H20252.CSI  |  500工业全收益  |  行业指数
    930693.CSI  |  500建筑材料  |  行业指数
    H20693.CSI  |  500建筑材料全收益  |  行业指数
    930685.CSI  |  500建筑装饰  |  行业指数
    H20685.CSI  |  500建筑装饰全收益  |  行业指数
    930694.CSI  |  500有色  |  行业指数
    H20694.CSI  |  500有色全收益  |  行业指数
    930684.CSI  |  500机械  |  行业指数
    H20684.CSI  |  500机械全收益  |  行业指数
    930677.CSI  |  500汽车汽配  |  行业指数
    H20677.CSI  |  500汽车汽配全收益  |  行业指数
    H30254.CSI  |  500消费  |  行业指数
    H20254.CSI  |  500消费全收益  |  行业指数
    930689.CSI  |  500煤炭  |  行业指数
    H20689.CSI  |  500煤炭全收益  |  行业指数
    930683.CSI  |  500电力设备  |  行业指数
    H20683.CSI  |  500电力设备全收益  |  行业指数
    930679.CSI  |  500电子  |  行业指数
    H20679.CSI  |  500电子全收益  |  行业指数
    930690.CSI  |  500硬件  |  行业指数
    H20690.CSI  |  500硬件全收益  |  行业指数
    930687.CSI  |  500纺织服装  |  行业指数
    H20687.CSI  |  500纺织服装全收益  |  行业指数
    930676.CSI  |  500耐用  |  行业指数
    H20676.CSI  |  500耐用全收益  |  行业指数
    H30250.CSI  |  500能源  |  行业指数
    H20250.CSI  |  500能源全收益  |  行业指数
    930680.CSI  |  500计算机  |  行业指数
    H20680.CSI  |  500计算机全收益  |  行业指数
    930671.CSI  |  500运输  |  行业指数
    H20671.CSI  |  500运输全收益  |  行业指数
    H30258.CSI  |  500通信  |  行业指数
    H20258.CSI  |  500通信全收益  |  行业指数
    931822.CSI  |  500金融  |  行业指数
931822CNY010.CSI  |  500金融全收益  |  行业指数
    930674.CSI  |  500零售  |  行业指数
    H20674.CSI  |  500零售全收益  |  行业指数
    930682.CSI  |  500食品饮料  |  行业指数
    H20682.CSI  |  500食品饮料全收益  |  行业指数
    H30018.CSI  |  800传媒  |  行业指数
    H20018.CSI  |  800传媒全收益  |  行业指数
    H30024.CSI  |  800保险  |  行业指数
    H20024.CSI  |  800保险全收益  |  行业指数
    H00935.CSI  |  800信息全收益  |  行业指数
    H30315.CSI  |  800信息净收益美元  |  行业指数
    000937.CSI  |  800公用  |  行业指数
    H00937.CSI  |  800公用全收益  |  行业指数
    H00933.CSI  |  800医卫全收益  |  行业指数
    H30313.CSI  |  800医卫净收益美元  |  行业指数
    000841.CSI  |  800医药  |  行业指数
    H00841.CSI  |  800医药全收益  |  行业指数
    000931.CSI  |  800可选  |  行业指数
    H00931.CSI  |  800可选全收益  |  行业指数
    H30311.CSI  |  800可选净收益美元  |  行业指数
    H30013.CSI  |  800商业  |  行业指数
    H20013.CSI  |  800商业全收益  |  行业指数
    H20025.CSI  |  800地产全收益  |  行业指数
    000930.CSI  |  800工业  |  行业指数
    H00930.CSI  |  800工业全收益  |  行业指数
    H30316.CSI  |  800工业净收益美元  |  行业指数
    H30031.CSI  |  800有色  |  行业指数
    H20031.CSI  |  800有色全收益  |  行业指数
    H30017.CSI  |  800服务  |  行业指数
    H20017.CSI  |  800服务全收益  |  行业指数
    000929.CSI  |  800材料  |  行业指数
    H00929.CSI  |  800材料全收益  |  行业指数
    H30317.CSI  |  800材料净收益美元  |  行业指数
    H00932.CSI  |  800消费全收益  |  行业指数
    H30312.CSI  |  800消费净收益美元  |  行业指数
    H30016.CSI  |  800耐用  |  行业指数
    H20016.CSI  |  800耐用全收益  |  行业指数
    H00928.CSI  |  800能源全收益  |  行业指数
    H30023.CSI  |  800资本  |  行业指数
    H20023.CSI  |  800资本全收益  |  行业指数
    H30014.CSI  |  800运输  |  行业指数
    H20014.CSI  |  800运输全收益  |  行业指数
    000936.CSI  |  800通信  |  行业指数
    H00936.CSI  |  800通信全收益  |  行业指数
    H30086.CSI  |  800金融  |  行业指数
    H20086.CSI  |  800金融全收益  |  行业指数
    H30022.CSI  |  800银行  |  行业指数
    H20022.CSI  |  800银行全收益  |  行业指数
    H30019.CSI  |  800零售  |  行业指数
    H20019.CSI  |  800零售全收益  |  行业指数
    H30020.CSI  |  800食品  |  行业指数
    H20020.CSI  |  800食品全收益  |  行业指数
    L01160.CSI  |  C130能源(全)  |  行业指数
    L01157.CSI  |  CN80信息(全)  |  行业指数
    L01159.CSI  |  CN80公用(全)  |  行业指数
    L01155.CSI  |  CN80医药(全)  |  行业指数
    L01153.CSI  |  CN80可选(全)  |  行业指数
931832CNY01.CSI  |  CN80地产(全)  |  行业指数
931832USD01.CSI  |  CN80地产(全)USD  |  行业指数
931832USD00.CSI  |  CN80地产USD  |  行业指数
    L01152.CSI  |  CN80工业(全)  |  行业指数
    L01151.CSI  |  CN80材料(全)  |  行业指数
    L01154.CSI  |  CN80消费(全)  |  行业指数
    L01150.CSI  |  CN80能源全收益  |  行业指数
    L01158.CSI  |  CN80通信(全)  |  行业指数
    L01156.CSI  |  CN80金融(全)  |  行业指数
    H20382.CSI  |  CN信息综合(全)  |  行业指数
    H20393.CSI  |  CN信息综合(全)USD  |  行业指数
    H30393.CSI  |  CN信息综合USD  |  行业指数
    H20384.CSI  |  CN公用综合(全)  |  行业指数
    H20395.CSI  |  CN公用综合(全)USD  |  行业指数
    H30395.CSI  |  CN公用综合USD  |  行业指数
    H20380.CSI  |  CN医药综合(全)  |  行业指数
    H20391.CSI  |  CN医药综合(全)USD  |  行业指数
    H30391.CSI  |  CN医药综合USD  |  行业指数
    H20378.CSI  |  CN可选综合(全)  |  行业指数
    H20389.CSI  |  CN可选综合(全)USD  |  行业指数
    H30389.CSI  |  CN可选综合USD  |  行业指数
    H20377.CSI  |  CN工业综合(全)  |  行业指数
    H20388.CSI  |  CN工业综合(全)USD  |  行业指数
    H30388.CSI  |  CN工业综合USD  |  行业指数
    H20376.CSI  |  CN材料综合(全)  |  行业指数
    H20387.CSI  |  CN材料综合(全)USD  |  行业指数
    H30387.CSI  |  CN材料综合USD  |  行业指数
    H20379.CSI  |  CN消费综合(全)  |  行业指数
    H20390.CSI  |  CN消费综合(全)USD  |  行业指数
    H30390.CSI  |  CN消费综合USD  |  行业指数
    H20375.CSI  |  CN能源综合(全)  |  行业指数
    H20386.CSI  |  CN能源综合(全)USD  |  行业指数
    H30386.CSI  |  CN能源综合USD  |  行业指数
    H20383.CSI  |  CN通信综合(全)  |  行业指数
    H20394.CSI  |  CN通信综合(全)USD  |  行业指数
    H30394.CSI  |  CN通信综合USD  |  行业指数
    H20381.CSI  |  CN金融综合(全)  |  行业指数
    H20392.CSI  |  CN金融综合(全)USD  |  行业指数
    H30392.CSI  |  CN金融综合USD  |  行业指数
    H20622.CSI  |  CSSW白酒全收益  |  行业指数
    L01147.CSI  |  H100信息(全)CNY  |  行业指数
    L01149.CSI  |  H100公用人民币全收益  |  行业指数
    L01145.CSI  |  H100医药人民币全收益  |  行业指数
    L01143.CSI  |  H100可选(全)CNY  |  行业指数
931835HKD01.CSI  |  H100地产(全)  |  行业指数
931835CNY01.CSI  |  H100地产(全)CNY  |  行业指数
931835CNY00.CSI  |  H100地产CNY  |  行业指数
    L01142.CSI  |  H100工业人民币全收益  |  行业指数
    L01141.CSI  |  H100材料人民币全收益  |  行业指数
    L01144.CSI  |  H100消费(全)CNY  |  行业指数
    L01140.CSI  |  H100能源人民币全收益  |  行业指数
    L01148.CSI  |  H100通信(全)CNY  |  行业指数
    L01146.CSI  |  H100金融人民币全收益  |  行业指数
    931981.CSI  |  H300休闲服务  |  行业指数
931981HKD01.CSI  |  H300休闲服务(全)  |  行业指数
931981CNY01.CSI  |  H300休闲服务(全)CNY  |  行业指数
931981CNY00.CSI  |  H300休闲服务CNY  |  行业指数
    931980.CSI  |  H300传媒  |  行业指数
931980HKD01.CSI  |  H300传媒(全)  |  行业指数
931980CNY01.CSI  |  H300传媒(全)CNY  |  行业指数
931980CNY00.CSI  |  H300传媒CNY  |  行业指数
    931978.CSI  |  H300制药  |  行业指数
931978HKD01.CSI  |  H300制药(全)  |  行业指数
931978CNY01.CSI  |  H300制药(全)CNY  |  行业指数
931978CNY00.CSI  |  H300制药CNY  |  行业指数
    931983.CSI  |  H300化学药  |  行业指数
931983HKD01.CSI  |  H300化学药(全)  |  行业指数
931983CNY01.CSI  |  H300化学药(全)CNY  |  行业指数
931983CNY00.CSI  |  H300化学药CNY  |  行业指数
    931977.CSI  |  H300医疗  |  行业指数
931977HKD01.CSI  |  H300医疗(全)  |  行业指数
931977CNY01.CSI  |  H300医疗(全)CNY  |  行业指数
931977CNY00.CSI  |  H300医疗CNY  |  行业指数
    932280.CSI  |  H300医疗商业  |  行业指数
932280HKD210.CSI  |  H300医疗商业(全)  |  行业指数
932280CNY210.CSI  |  H300医疗商业(全)CNY  |  行业指数
932280CNY200.CSI  |  H300医疗商业CNY  |  行业指数
932280CNY100.CSI  |  H300医疗商业人民币中间价  |  行业指数
932280CNY110.CSI  |  H300医疗商业人民币中间价(全)  |  行业指数
    931982.CSI  |  H300医疗器械  |  行业指数
931982HKD01.CSI  |  H300医疗器械(全)  |  行业指数
931982CNY01.CSI  |  H300医疗器械(全)CNY  |  行业指数
931982CNY00.CSI  |  H300医疗器械CNY  |  行业指数
    932276.CSI  |  H300医药  |  行业指数
932276HKD210.CSI  |  H300医药(全)  |  行业指数
932276CNY210.CSI  |  H300医药(全)CNY  |  行业指数
932276CNY200.CSI  |  H300医药CNY  |  行业指数
